,message length,k,rep,tau idx,order
2987,0.0015339901502189335,15,49,1,4
2988,1.091059201412811,15,49,2,1
2989,1.0822999174006855,15,49,2,2
2990,1.0378249055144058,15,49,2,3
2991,0.9798617623782562,15,49,2,4
2992,6.145138893716465,15,49,3,1
2993,5.82151099858374,15,49,3,2
2994,5.619922713635003,15,49,3,3
2995,5.411969055735669,15,49,3,4
2996,5.7037824746562,15,49,4,1
2997,5.703782474656199,15,49,4,2
2998,5.703782474656201,15,49,4,3
2999,5.703782474656201,15,49,4,4
3000,2.4586324672420945e-06,15,50,0,1
3001,1.9401863820371623e-06,15,50,0,2
3002,2.043359748207102e-06,15,50,0,3
3003,2.628243763069804e-06,15,50,0,4
3004,0.0016515100607316091,15,50,1,1
3005,0.0013181990134750327,15,50,1,2
3006,0.0013901579386210554,15,50,1,3
3007,0.0017694734824749148,15,50,1,4
3008,1.0833381068288475,15,50,2,1
3009,1.0670982367482078,15,50,2,2
3010,1.0236204947748204,15,50,2,3
3011,0.9745681946953031,15,50,2,4
3012,6.171466606305059,15,50,3,1
3013,5.830137601262804,15,50,3,2
3014,5.618115519458964,15,50,3,3
3015,5.399141713676244,15,50,3,4
3016,5.703782474656199,15,50,4,1
3017,5.703782474656198,15,50,4,2
3018,5.703782474656202,15,50,4,3
3019,5.703782474656201,15,50,4,4
3020,2.108991579225644e-06,15,51,0,1
3021,1.6462798118239974e-06,15,51,0,2
3022,1.681770565000601e-06,15,51,0,3
3023,2.1993840748635307e-06,15,51,0,4
3024,0.0014719601344911105,15,51,1,1
3025,0.0011617145910387747,15,51,1,2
3026,0.0011913230117568223,15,51,1,3
3027,0.0015405718110557132,15,51,1,4
3028,0.9607130713448284,15,51,2,1
3029,0.9481801851880736,15,51,2,2
3030,0.9173788788770599,15,51,2,3
3031,0.8761686388677488,15,51,2,4
3032,6.17329686351564,15,51,3,1
3033,5.831316792760474,15,51,3,2
3034,5.616393307569886,15,51,3,3
3035,5.391846791569765,15,51,3,4
3036,5.703782474656198,15,51,4,1
3037,5.703782474656201,15,51,4,2
3038,5.703782474656202,15,51,4,3
3039,5.703782474656201,15,51,4,4
3040,1.8100518045412184e-06,15,52,0,1
3041,1.4283074644960703e-06,15,52,0,2
3042,1.4265606442138978e-06,15,52,0,3
3043,1.9189159718990823e-06,15,52,0,4
3044,0.001339464406163584,15,52,1,1
3045,0.0010674759641428853,15,52,1,2
3046,0.0010717468937852283,15,52,1,3
3047,0.0014229437761388297,15,52,1,4
3048,0.9311451793108795,15,52,2,1
3049,0.9189250389920165,15,52,2,2
3050,0.88585588333085,15,52,2,3
3051,0.8383169932635868,15,52,2,4
3052,6.257365350085165,15,52,3,1
3053,5.845437240241476,15,52,3,2
3054,5.585494753444503,15,52,3,3
3055,5.325960783723918,15,52,3,4
3056,5.7037824746562,15,52,4,1
3057,5.703782474656199,15,52,4,2
3058,5.7037824746562,15,52,4,3
3059,5.703782474656201,15,52,4,4
3060,2.0156471596984027e-06,15,53,0,1
3061,1.551172804255957e-06,15,53,0,2
3062,1.552622788877911e-06,15,53,0,3
3063,2.095645205812957e-06,15,53,0,4
3064,0.0015563818258792737,15,53,1,1
3065,0.0012107423276065434,15,53,1,2
3066,0.0012180228605896785,15,53,1,3
3067,0.0016219787651596818,15,53,1,4
3068,1.096334946016044,15,53,2,1
3069,1.0803593870036972,15,53,2,2
3070,1.0242282524549586,15,53,2,3
3071,0.9506517747935499,15,53,2,4
3072,6.184814396098315,15,53,3,1
3073,5.832185145433998,15,53,3,2
3074,5.615531192638386,15,53,3,3
3075,5.390963273663569,15,53,3,4
3076,5.7037824746562,15,53,4,1
3077,5.703782474656199,15,53,4,2
3078,5.7037824746562,15,53,4,3
3079,5.703782474656201,15,53,4,4
3080,2.4962633133514267e-06,15,54,0,1
3081,1.962691707761699e-06,15,54,0,2
3082,1.9919141366377124e-06,15,54,0,3
3083,2.594089345109296e-06,15,54,0,4
3084,0.0018453072787671596,15,54,1,1
3085,0.0014699159635550227,15,54,1,2
3086,0.0014982796093067213,15,54,1,3
3087,0.0019265563476391634,15,54,1,4
3088,1.3406046299216996,15,54,2,1
3089,1.3247190359879244,15,54,2,2
3090,1.258383263186828,15,54,2,3
3091,1.1690264146792178,15,54,2,4
3092,6.121612075920645,15,54,3,1
3093,5.81580084941726,15,54,3,2
3094,5.63105551512614,15,54,3,3
3095,5.436392696986634,15,54,3,4
3096,5.7037824746562,15,54,4,1
3097,5.7037824746562,15,54,4,2
3098,5.703782474656201,15,54,4,3
3099,5.703782474656201,15,54,4,4
3100,2.3054717348917897e-06,15,55,0,1
3101,1.8025034739035939e-06,15,55,0,2
3102,1.8314545223510614e-06,15,55,0,3
3103,2.424143699109038e-06,15,55,0,4
3104,0.0016660001101452132,15,55,1,1
3105,0.0013178586523544776,15,55,1,2
3106,0.0013447280320314885,15,55,1,3
3107,0.0017573871022733556,15,55,1,4
3108,1.1427327237217435,15,55,2,1
3109,1.11943451963942,15,55,2,2
3110,1.0637534893074625,15,55,2,3
3111,0.9950682092356757,15,55,2,4
3112,6.200781046688088,15,55,3,1
3113,5.8319721832544875,15,55,3,2
3114,5.604426258896811,15,55,3,3
3115,5.375177872011705,15,55,3,4
3116,5.703782474656199,15,55,4,1
3117,5.7037824746562,15,55,4,2
3118,5.703782474656202,15,55,4,3
3119,5.703782474656201,15,55,4,4
3120,2.10852970869424e-06,15,56,0,1
3121,1.6296533466089724e-06,15,56,0,2
3122,1.6553569772599641e-06,15,56,0,3
3123,2.1725281298401455e-06,15,56,0,4
3124,0.0016356397520281632,15,56,1,1
3125,0.0012797020439861556,15,56,1,2
3126,0.001305018463845925,15,56,1,3
3127,0.0016920010285543796,15,56,1,4
3128,1.222151529973743,15,56,2,1
3129,1.1982626382899013,15,56,2,2
3130,1.1346136067963668,15,56,2,3
3131,1.0590483283018042,15,56,2,4
3132,6.128842665925923,15,56,3,1
3133,5.816852653979961,15,56,3,2
3134,5.623293698200586,15,56,3,3
3135,5.422453065049163,15,56,3,4
3136,5.703782474656199,15,56,4,1
3137,5.703782474656198,15,56,4,2
3138,5.7037824746562,15,56,4,3
3139,5.703782474656201,15,56,4,4
3140,1.4168723916664627e-06,15,57,0,1
3141,1.1034654847953684e-06,15,57,0,2
3142,1.0852846640506397e-06,15,57,0,3
3143,1.4364335916283721e-06,15,57,0,4
3144,0.00115460137773956,15,57,1,1
3145,0.0009080953313923452,15,57,1,2
3146,0.0008996264218736477,15,57,1,3
3147,0.0011739809584634386,15,57,1,4
3148,0.8992135283166072,15,57,2,1
3149,0.8918366988546889,15,57,2,2
3150,0.8702045855340249,15,57,2,3
3151,0.8334324844992942,15,57,2,4
3152,6.213467864112598,15,57,3,1
3153,5.829611285233605,15,57,3,2
3154,5.586476424963603,15,57,3,3
3155,5.348869192514268,15,57,3,4
3156,5.703782474656204,15,57,4,1
3157,5.7037824746562,15,57,4,2
3158,5.703782474656201,15,57,4,3
3159,5.703782474656201,15,57,4,4
3160,2.01056627092272e-06,15,58,0,1
3161,1.5344775628513274e-06,15,58,0,2
3162,1.5100537632227462e-06,15,58,0,3
3163,2.0907241431444845e-06,15,58,0,4
3164,0.0015818521962989163,15,58,1,1
3165,0.0012202183301765097,15,58,1,2
3166,0.001209744055872236,15,58,1,3
3167,0.0016477361176354677,15,58,1,4
3168,1.0672808303006651,15,58,2,1
3169,1.0447086069915381,15,58,2,2
3170,0.983338239881797,15,58,2,3
3171,0.9056759987367453,15,58,2,4
3172,6.216723740273446,15,58,3,1
3173,5.832907124283762,15,58,3,2
3174,5.586979347968758,15,58,3,3
3175,5.345493872314063,15,58,3,4
3176,5.7037824746562,15,58,4,1
3177,5.7037824746562,15,58,4,2
3178,5.703782474656202,15,58,4,3
3179,5.703782474656201,15,58,4,4
3180,1.9607517097730565e-06,15,59,0,1
3181,1.545596119888193e-06,15,59,0,2
3182,1.5492432288051472e-06,15,59,0,3
3183,2.072176364720235e-06,15,59,0,4
3184,0.0014715456643314868,15,59,1,1
3185,0.0011718916225617604,15,59,1,2
3186,0.0011801678109960821,15,59,1,3
3187,0.0015576326989439337,15,59,1,4
3188,1.0480506553177682,15,59,2,1
3189,1.0415654574152284,15,59,2,2
3190,1.000002033145052,15,59,2,3
3191,0.9351111917584527,15,59,2,4
3192,6.162671116191737,15,59,3,1
3193,5.826033946406374,15,59,3,2
3194,5.616680730746888,15,59,3,3
3195,5.399496190846942,15,59,3,4
3196,5.703782474656201,15,59,4,1
3197,5.703782474656198,15,59,4,2
3198,5.7037824746562,15,59,4,3
3199,5.703782474656201,15,59,4,4
3200,2.0530023580080103e-06,15,60,0,1
3201,1.5882753291243668e-06,15,60,0,2
3202,1.6203901193820314e-06,15,60,0,3
3203,2.1350972128075796e-06,15,60,0,4
3204,0.0015900556815841363,15,60,1,1
3205,0.0012445197054935728,15,60,1,2
3206,0.0012750901648513613,15,60,1,3
3207,0.0016595662108684905,15,60,1,4
3208,1.1865920832441355,15,60,2,1
3209,1.1562827445376995,15,60,2,2
3210,1.0970925250839245,15,60,2,3
3211,1.028913991035406,15,60,2,4
3212,6.147923405736508,15,60,3,1
3213,5.816739105579376,15,60,3,2
3214,5.61115396957246,15,60,3,3
3215,5.404035375082249,15,60,3,4
3216,5.703782474656201,15,60,4,1
3217,5.703782474656202,15,60,4,2
3218,5.703782474656201,15,60,4,3
3219,5.703782474656201,15,60,4,4
3220,1.9631203973559386e-06,15,61,0,1
3221,1.552988444546849e-06,15,61,0,2
3222,1.5317390813507359e-06,15,61,0,3
3223,2.0716010222798786e-06,15,61,0,4
3224,0.0015039184612660426,15,61,1,1
3225,0.001202965452704357,15,61,1,2
3226,0.0011935219970991666,15,61,1,3
3227,0.0015900331756082409,15,61,1,4
3228,1.0997800132511366,15,61,2,1
3229,1.100730044781834,15,61,2,2
3230,1.051160817936399,15,61,2,3
3231,0.9727886037665385,15,61,2,4
3232,6.234469054733528,15,61,3,1
3233,5.836276151648056,15,61,3,2
3234,5.58654340856165,15,61,3,3
3235,5.3413695996201085,15,61,3,4
3236,5.703782474656201,15,61,4,1
3237,5.703782474656201,15,61,4,2
3238,5.703782474656201,15,61,4,3
3239,5.703782474656201,15,61,4,4
3240,2.0367386925762565e-06,15,62,0,1
3241,1.624755050680382e-06,15,62,0,2
3242,1.6697498635281915e-06,15,62,0,3
3243,2.1745629190661475e-06,15,62,0,4
3244,0.0014828956721865544,15,62,1,1
3245,0.0011962098824116751,15,62,1,2
3246,0.0012337234294657919,15,62,1,3
3247,0.0015892333130267389,15,62,1,4
3248,1.0710430286520591,15,62,2,1
3249,1.0646823878417875,15,62,2,2
3250,1.0219671434918265,15,62,2,3
3251,0.967961037192735,15,62,2,4
3252,6.197801443382895,15,62,3,1
3253,5.832743333761133,15,62,3,2
3254,5.607698115132175,15,62,3,3
3255,5.379844820260762,15,62,3,4
3256,5.7037824746562,15,62,4,1
3257,5.703782474656201,15,62,4,2
3258,5.703782474656201,15,62,4,3
3259,5.703782474656201,15,62,4,4
3260,1.8141116507920663e-06,15,63,0,1
3261,1.4473820727327336e-06,15,63,0,2
3262,1.4837918981096265e-06,15,63,0,3
3263,1.9025249287096813e-06,15,63,0,4
3264,0.001364091664546055,15,63,1,1
3265,0.0011008144664344313,15,63,1,2
3266,0.0011322821031456848,15,63,1,3
3267,0.001435578433435225,15,63,1,4
3268,1.0791243446705514,15,63,2,1
3269,1.0752218622773722,15,63,2,2
3270,1.0422356402078548,15,63,2,3
3271,0.9957945034482769,15,63,2,4
3272,6.2274169845119465,15,63,3,1
3273,5.8381438365355285,15,63,3,2
3274,5.592400490115151,15,63,3,3
3275,5.3487974891410675,15,63,3,4
3276,5.703782474656202,15,63,4,1
3277,5.7037824746562,15,63,4,2
3278,5.703782474656201,15,63,4,3
3279,5.703782474656201,15,63,4,4
3280,2.1053488698415113e-06,15,64,0,1
3281,1.682031656614208e-06,15,64,0,2
3282,1.7460064423158173e-06,15,64,0,3
3283,2.2045497498623945e-06,15,64,0,4
3284,0.0015930999298601166,15,64,1,1
3285,0.0012890923600235964,15,64,1,2
3286,0.0013409961965615627,15,64,1,3
3287,0.0016765556207642973,15,64,1,4
3288,1.2797767962591475,15,64,2,1
3289,1.2724485311274936,15,64,2,2
3290,1.2211340266437822,15,64,2,3
3291,1.1541983347609444,15,64,2,4
3292,6.152576984423881,15,64,3,1
3293,5.821564432132884,15,64,3,2
3294,5.617815797953557,15,64,3,3
3295,5.4098018693431715,15,64,3,4
3296,5.703782474656201,15,64,4,1
3297,5.703782474656202,15,64,4,2
3298,5.7037824746562,15,64,4,3
3299,5.703782474656201,15,64,4,4
3300,2.100898743345042e-06,15,65,0,1
3301,1.628564628555762e-06,15,65,0,2
3302,1.631856669688514e-06,15,65,0,3
3303,2.169319543554593e-06,15,65,0,4
3304,0.001616730150784524,15,65,1,1
3305,0.0012672748473120249,15,65,1,2
3306,0.0012757180557179774,15,65,1,3
3307,0.0016739258382525435,15,65,1,4
3308,1.203472274140479,15,65,2,1
3309,1.1790354600418624,15,65,2,2
3310,1.1121077000904318,15,65,2,3
3311,1.0303019939910012,15,65,2,4
3312,6.195909569195318,15,65,3,1
3313,5.830235365810149,15,65,3,2
3314,5.603118303469673,15,65,3,3
3315,5.375754413113068,15,65,3,4
3316,5.7037824746562,15,65,4,1
3317,5.703782474656199,15,65,4,2
3318,5.703782474656201,15,65,4,3
3319,5.703782474656201,15,65,4,4
3320,2.255023328380512e-06,15,66,0,1
3321,1.76354836323514e-06,15,66,0,2
3322,1.8052588895943467e-06,15,66,0,3
3323,2.4250753796195568e-06,15,66,0,4
3324,0.0017614827431492036,15,66,1,1
3325,0.0013934018691310855,15,66,1,2
3326,0.001431311826024434,15,66,1,3
3327,0.0018967979515505107,15,66,1,4
3328,1.2896330043444328,15,66,2,1
3329,1.258652871500165,15,66,2,2
3330,1.175294253900346,15,66,2,3
3331,1.0754982679967284,15,66,2,4
3332,6.159922196328539,15,66,3,1
3333,5.823117662788945,15,66,3,2
3334,5.617894607116273,15,66,3,3
3335,5.408900043964703,15,66,3,4
3336,5.703782474656198,15,66,4,1
3337,5.703782474656202,15,66,4,2
3338,5.7037824746562,15,66,4,3
3339,5.703782474656201,15,66,4,4
3340,1.7285586194591696e-06,15,67,0,1
3341,1.33405678764964e-06,15,67,0,2
3342,1.3674407953294387e-06,15,67,0,3
3343,1.8457155590567709e-06,15,67,0,4
3344,0.0013497403225127859,15,67,1,1
3345,0.0010517445286261085,15,67,1,2
3346,0.0010826096799460248,15,67,1,3
3347,0.0014424101751391305,15,67,1,4
3348,0.9765977582709057,15,67,2,1
3349,0.9446919380447577,15,67,2,2
3350,0.9004722877121576,15,67,2,3
3351,0.8520523253238288,15,67,2,4
3352,6.226437592990936,15,67,3,1
3353,5.842273922814294,15,67,3,2
3354,5.5988898397849685,15,67,3,3
3355,5.352106884881427,15,67,3,4
3356,5.7037824746562,15,67,4,1
3357,5.703782474656203,15,67,4,2
3358,5.703782474656199,15,67,4,3
3359,5.703782474656201,15,67,4,4
3360,2.202631376544556e-06,15,68,0,1
3361,1.7323300481111858e-06,15,68,0,2
3362,1.779098707025556e-06,15,68,0,3
3363,2.3003751721262233e-06,15,68,0,4
3364,0.0016128083265398996,15,68,1,1
3365,0.001283981101400572,15,68,1,2
3366,0.0013232826524601123,15,68,1,3
3367,0.0016906834122591974,15,68,1,4
3368,1.184133282034369,15,68,2,1
3369,1.1674691702228146,15,68,2,2
3370,1.12075579700368,15,68,2,3
3371,1.0572528454811279,15,68,2,4
3372,6.125973566520509,15,68,3,1
3373,5.813857276275141,15,68,3,2
3374,5.61773071697225,15,68,3,3
3375,5.416245145737022,15,68,3,4
3376,5.703782474656201,15,68,4,1
3377,5.703782474656201,15,68,4,2
3378,5.703782474656201,15,68,4,3
3379,5.703782474656201,15,68,4,4
3380,2.038288900007429e-06,15,69,0,1
3381,1.5840930947981502e-06,15,69,0,2
3382,1.6309412581190508e-06,15,69,0,3
3383,2.132859474812676e-06,15,69,0,4
3384,0.0016067778389396055,15,69,1,1
3385,0.0012631901263440055,15,69,1,2
3386,0.0013046643825787574,15,69,1,3
3387,0.0016865175249733966,15,69,1,4
3388,1.250291173624449,15,69,2,1
3389,1.218418827134232,15,69,2,2
3390,1.1495255921889074,15,69,2,3
3391,1.0736470795005157,15,69,2,4
3392,6.156699749196524,15,69,3,1
3393,5.820867210438557,15,69,3,2
3394,5.614972182918442,15,69,3,3
3395,5.4069224888251775,15,69,3,4
3396,5.703782474656202,15,69,4,1
3397,5.7037824746562,15,69,4,2
3398,5.703782474656202,15,69,4,3
3399,5.703782474656201,15,69,4,4
3400,2.0086911502736893e-06,15,70,0,1
3401,1.5697226204529346e-06,15,70,0,2
3402,1.6117116054606417e-06,15,70,0,3
3403,2.137556478487568e-06,15,70,0,4
3404,0.0014237818570078352,15,70,1,1
3405,0.001123839928133693,15,70,1,2
3406,0.0011584987990268351,15,70,1,3
3407,0.0015178930163326498,15,70,1,4
3408,0.9608666367043077,15,70,2,1
3409,0.9371512072295701,15,70,2,2
3410,0.9046687306953859,15,70,2,3
3411,0.8639248455341049,15,70,2,4
3412,6.214907028294357,15,70,3,1
3413,5.841813758833856,15,70,3,2
3414,5.602127572735187,15,70,3,3
3415,5.356112155462591,15,70,3,4
3416,5.703782474656198,15,70,4,1
3417,5.703782474656201,15,70,4,2
3418,5.703782474656199,15,70,4,3
3419,5.703782474656201,15,70,4,4
3420,1.9013279929404325e-06,15,71,0,1
3421,1.462581135949076e-06,15,71,0,2
3422,1.4582954847748575e-06,15,71,0,3
3423,1.98170924825547e-06,15,71,0,4
3424,0.0014225412859590197,15,71,1,1
3425,0.0011058993253954853,15,71,1,2
3426,0.0011093863727502373,15,71,1,3
3427,0.0014863826309685635,15,71,1,4
3428,0.9337985677067404,15,71,2,1
3429,0.9175553093036048,15,71,2,2
3430,0.8813646366975336,15,71,2,3
3431,0.8322509101196198,15,71,2,4
3432,6.208264346327558,15,71,3,1
3433,5.839445988471801,15,71,3,2
3434,5.605936822318003,15,71,3,3
3435,5.365051902849855,15,71,3,4
3436,5.703782474656199,15,71,4,1
3437,5.703782474656199,15,71,4,2
3438,5.703782474656201,15,71,4,3
3439,5.703782474656201,15,71,4,4
3440,2.192139783117192e-06,15,72,0,1
3441,1.694601611378771e-06,15,72,0,2
3442,1.699943138071952e-06,15,72,0,3
3443,2.2669200774316778e-06,15,72,0,4
3444,0.0016902026243443835,15,72,1,1
3445,0.0013213988863222288,15,72,1,2
3446,0.0013316648666412065,15,72,1,3
3447,0.0017526630012190125,15,72,1,4
3448,1.2076121724426607,15,72,2,1
3449,1.1796752244825908,15,72,2,2
3450,1.1077792487661486,15,72,2,3
3451,1.0231097309918944,15,72,2,4
3452,6.14645041005826,15,72,3,1
3453,5.819612346460823,15,72,3,2
3454,5.616859421676231,15,72,3,3
3455,5.408557240497161,15,72,3,4
3456,5.703782474656202,15,72,4,1
3457,5.703782474656201,15,72,4,2
3458,5.703782474656202,15,72,4,3
3459,5.703782474656201,15,72,4,4
3460,2.0495234252272676e-06,15,73,0,1
3461,1.6182298047257015e-06,15,73,0,2
3462,1.642349257074266e-06,15,73,0,3
3463,2.120793302751167e-06,15,73,0,4
3464,0.001515088431631801,15,73,1,1
3465,0.0012102321656462939,15,73,1,2
3466,0.0012335982673803425,15,73,1,3
3467,0.0015741189741893535,15,73,1,4
3468,1.1269913160990142,15,73,2,1
3469,1.120265525003768,15,73,2,2
3470,1.0793094494928979,15,73,2,3
3471,1.0194317348135877,15,73,2,4
3472,6.125432110910971,15,73,3,1
3473,5.816098655003735,15,73,3,2
3474,5.620641144905424,15,73,3,3
3475,5.41627050966736,15,73,3,4
3476,5.703782474656199,15,73,4,1
3477,5.703782474656198,15,73,4,2
3478,5.7037824746562,15,73,4,3
3479,5.703782474656201,15,73,4,4
3480,1.9832696331600896e-06,15,74,0,1
3481,1.5580075386732728e-06,15,74,0,2
3482,1.5800160383903916e-06,15,74,0,3
3483,2.0987250648474287e-06,15,74,0,4
3484,0.0015313265424437249,15,74,1,1
3485,0.0012155879972763524,15,74,1,2
3486,0.0012386278025498625,15,74,1,3
3487,0.0016237308143178808,15,74,1,4
3488,1.1242686227071048,15,74,2,1
3489,1.0981407504929872,15,74,2,2
3490,1.045063965307843,15,74,2,3
3491,0.9770748500118112,15,74,2,4
3492,6.215370212382124,15,74,3,1
3493,5.834085858107273,15,74,3,2
3494,5.597358716218018,15,74,3,3
3495,5.361326078646784,15,74,3,4
3496,5.703782474656202,15,74,4,1
3497,5.7037824746562,15,74,4,2
3498,5.7037824746562,15,74,4,3
3499,5.703782474656201,15,74,4,4
3500,2.1833973265009132e-06,15,75,0,1
3501,1.6851457232437694e-06,15,75,0,2
3502,1.6662308391576786e-06,15,75,0,3
3503,2.2197115452371463e-06,15,75,0,4
3504,0.0016054951778825231,15,75,1,1
3505,0.0012539021847235363,15,75,1,2
3506,0.0012468073361056702,15,75,1,3
3507,0.001638788346005171,15,75,1,4
3508,1.1063655097254637,15,75,2,1
3509,1.0940201288994782,15,75,2,2
3510,1.0448861824867646,15,75,2,3
3511,0.9758845784619306,15,75,2,4
3512,6.19024229338139,15,75,3,1
3513,5.829814491724496,15,75,3,2
3514,5.603551827304494,15,75,3,3
3515,5.374363374238955,15,75,3,4
3516,5.703782474656199,15,75,4,1
3517,5.703782474656198,15,75,4,2
3518,5.703782474656197,15,75,4,3
3519,5.703782474656201,15,75,4,4
3520,1.8813716265025926e-06,15,76,0,1
3521,1.4420380077054262e-06,15,76,0,2
3522,1.4736355676801816e-06,15,76,0,3
3523,2.002483793006604e-06,15,76,0,4
3524,0.0013859155466441377,15,76,1,1
3525,0.0010728941290817466,15,76,1,2
3526,0.0010999594466276283,15,76,1,3
3527,0.0014767167676801307,15,76,1,4
3528,0.9137470945269528,15,76,2,1
3529,0.887363089911993,15,76,2,2
3530,0.8443206200709548,15,76,2,3
3531,0.8010416517507064,15,76,2,4
3532,6.261855014307068,15,76,3,1
3533,5.853928297462714,15,76,3,2
3534,5.5948428205626355,15,76,3,3
3535,5.330601910283808,15,76,3,4
3536,5.7037824746562,15,76,4,1
3537,5.7037824746562,15,76,4,2
3538,5.7037824746562,15,76,4,3
3539,5.703782474656201,15,76,4,4
3540,1.8075895475248849e-06,15,77,0,1
3541,1.3812667600567041e-06,15,77,0,2
3542,1.3562106727996182e-06,15,77,0,3
3543,1.8763078690753332e-06,15,77,0,4
3544,0.0014540148555529549,15,77,1,1
3545,0.0011222511414695768,15,77,1,2
3546,0.0011094583985638874,15,77,1,3
3547,0.0015102042338259736,15,77,1,4
3548,1.0179110637268682,15,77,2,1
3549,0.9983652141374574,15,77,2,2
3550,0.9480333853452687,15,77,2,3
3551,0.8762107655033331,15,77,2,4
3552,6.230437805378998,15,77,3,1
3553,5.836507685276694,15,77,3,2
3554,5.5860954918943575,15,77,3,3
3555,5.340173429968244,15,77,3,4
3556,5.703782474656201,15,77,4,1
3557,5.703782474656202,15,77,4,2
3558,5.703782474656203,15,77,4,3
3559,5.703782474656201,15,77,4,4
3560,2.082847120866982e-06,15,78,0,1
3561,1.6133902536810685e-06,15,78,0,2
3562,1.6592364052991915e-06,15,78,0,3
3563,2.157438790284516e-06,15,78,0,4
3564,0.001470125050711521,15,78,1,1
3565,0.00115172898386761,15,78,1,2
3566,0.0011882849406044046,15,78,1,3
3567,0.0015273940015294585,15,78,1,4
3568,1.0013194927809723,15,78,2,1
3569,0.9877025209481287,15,78,2,2
3570,0.9553200359058243,15,78,2,3
3571,0.9120488046692818,15,78,2,4
3572,6.170073291075375,15,78,3,1
3573,5.8319641435007314,15,78,3,2
3574,5.618580147699417,15,78,3,3
3575,5.394974990731095,15,78,3,4
3576,5.703782474656201,15,78,4,1
3577,5.703782474656201,15,78,4,2
3578,5.703782474656201,15,78,4,3
3579,5.703782474656201,15,78,4,4
3580,1.6113889930932657e-06,15,79,0,1
3581,1.268986024361568e-06,15,79,0,2
3582,1.2782497851929198e-06,15,79,0,3
3583,1.7212707188463128e-06,15,79,0,4
3584,0.001298564130801972,15,79,1,1
3585,0.0010322898896387746,15,79,1,2
3586,0.0010463697532210915,15,79,1,3
3587,0.001389383719883952,15,79,1,4
3588,0.963427577201369,15,79,2,1
3589,0.9473968145883385,15,79,2,2
3590,0.9100654861049662,15,79,2,3
3591,0.8622926924391017,15,79,2,4
3592,6.201049799264016,15,79,3,1
3593,5.833314292047049,15,79,3,2
3594,5.603370452400305,15,79,3,3
3595,5.3728533003786465,15,79,3,4
3596,5.7037824746562,15,79,4,1
3597,5.703782474656201,15,79,4,2
3598,5.7037824746562,15,79,4,3
3599,5.703782474656201,15,79,4,4
3600,1.993362838285939e-06,15,80,0,1
3601,1.5616154787068126e-06,15,80,0,2
3602,1.5973063127935894e-06,15,80,0,3
3603,2.0717579349849302e-06,15,80,0,4
3604,0.0014930473732437666,15,80,1,1
3605,0.0011834320445876893,15,80,1,2
3606,0.0012150424866383402,15,80,1,3
3607,0.0015571715060715974,15,80,1,4
3608,1.1074277147829021,15,80,2,1
3609,1.0956742405403677,15,80,2,2
3610,1.0558498554579183,15,80,2,3
3611,1.0003454894355288,15,80,2,4
3612,6.169812074391715,15,80,3,1
3613,5.826397666730159,15,80,3,2
3614,5.6098119455469195,15,80,3,3
3615,5.3905002708362,15,80,3,4
3616,5.7037824746562,15,80,4,1
3617,5.703782474656202,15,80,4,2
3618,5.703782474656203,15,80,4,3
3619,5.703782474656201,15,80,4,4
3620,1.9969048127843614e-06,15,81,0,1
3621,1.5579696656872755e-06,15,81,0,2
3622,1.5598054542119433e-06,15,81,0,3
3623,2.115652143253044e-06,15,81,0,4
3624,0.0014851709030319592,15,81,1,1
3625,0.0011706238642454833,15,81,1,2
3626,0.0011789895304135586,15,81,1,3
3627,0.0015760616683211381,15,81,1,4
3628,0.9780856250935094,15,81,2,1
3629,0.9634334298306435,15,81,2,2
3630,0.9217539098188047,15,81,2,3
3631,0.862277212615731,15,81,2,4
3632,6.231185478634259,15,81,3,1
3633,5.841685861200942,15,81,3,2
3634,5.597885969353987,15,81,3,3
3635,5.3511459304162425,15,81,3,4
3636,5.703782474656199,15,81,4,1
3637,5.7037824746562,15,81,4,2
3638,5.703782474656201,15,81,4,3
3639,5.703782474656201,15,81,4,4
3640,2.1533504013133975e-06,15,82,0,1
3641,1.6068829475635038e-06,15,82,0,2
3642,1.585079218057589e-06,15,82,0,3
3643,2.2567734738743184e-06,15,82,0,4
3644,0.0017017939168274508,15,82,1,1
3645,0.0012817032183663028,15,82,1,2
3646,0.0012722145699584075,15,82,1,3
3647,0.001783592384286159,15,82,1,4
3648,1.0301898822621804,15,82,2,1
3649,0.9796107826176942,15,82,2,2
3650,0.9001067395641346,15,82,2,3
3651,0.8181530325711499,15,82,2,4
3652,6.189578256122903,15,82,3,1
3653,5.832790540586336,15,82,3,2
3654,5.607467077636915,15,82,3,3
3655,5.378123839171746,15,82,3,4
3656,5.703782474656199,15,82,4,1
3657,5.703782474656202,15,82,4,2
3658,5.703782474656201,15,82,4,3
3659,5.703782474656201,15,82,4,4
3660,2.185586453207211e-06,15,83,0,1
3661,1.7159723925200265e-06,15,83,0,2
3662,1.7546015549339822e-06,15,83,0,3
3663,2.248811047600441e-06,15,83,0,4
3664,0.0015699754558888591,15,83,1,1
3665,0.0012475421530872277,15,83,1,2
3666,0.0012800410179053985,15,83,1,3
3667,0.001622903566042666,15,83,1,4
3668,1.1555555852576536,15,83,2,1
3669,1.1423378979602719,15,83,2,2
3670,1.1008246213545205,15,83,2,3
3671,1.0415277290558222,15,83,2,4
3672,6.1854877654370615,15,83,3,1
3673,5.829715906814453,15,83,3,2
3674,5.606937443337231,15,83,3,3
3675,5.3826569475782255,15,83,3,4
