,message length,density,rep,tau idx,order
4283,4.595969437862211,50,14,3,2
4284,4.58536521766587,50,14,3,3
4285,4.574277787187821,50,14,3,4
4286,4.605170185988089,50,14,4,1
4287,4.60517018598809,50,14,4,2
4288,4.605170185988091,50,14,4,3
4289,4.605170185988092,50,14,4,4
4290,1.8196420299362859e-06,50,15,0,1
4291,1.6130708129155624e-06,50,15,0,2
4292,1.6012359983635926e-06,50,15,0,3
4293,1.3246346224349281e-06,50,15,0,4
4294,0.00030018139283778666,50,15,1,1
4295,0.0002663371078830343,50,15,1,2
4296,0.0002639890744342288,50,15,1,3
4297,0.00021852434795199827,50,15,1,4
4298,0.05017936568030337,50,15,2,1
4299,0.04513968860452861,50,15,2,2
4300,0.043945355289638194,50,15,2,3
4301,0.036578608317871186,50,15,2,4
4302,4.602991072374091,50,15,3,1
4303,4.602737306135954,50,15,3,2
4304,4.595966076425786,50,15,3,3
4305,4.568487343911337,50,15,3,4
4306,4.605170185988091,50,15,4,1
4307,4.605170185988091,50,15,4,2
4308,4.605170185988091,50,15,4,3
4309,4.605170185988092,50,15,4,4
4310,1.8639143977081107e-06,50,16,0,1
4311,1.6313972264550558e-06,50,16,0,2
4312,1.5145302364460989e-06,50,16,0,3
4313,1.3492774844081623e-06,50,16,0,4
4314,0.00034970704697499105,50,16,1,1
4315,0.0003060657539452477,50,16,1,2
4316,0.0002841650066258347,50,16,1,3
4317,0.0002533341470059014,50,16,1,4
4318,0.06910542631298192,50,16,2,1
4319,0.0607758809828043,50,16,2,2
4320,0.05663124614967188,50,16,2,3
4321,0.05070573787122967,50,16,2,4
4322,4.61131458497162,50,16,3,1
4323,4.608726134824161,50,16,3,2
4324,4.604502058544327,50,16,3,3
4325,4.592042631214971,50,16,3,4
4326,4.605170185988091,50,16,4,1
4327,4.60517018598809,50,16,4,2
4328,4.60517018598809,50,16,4,3
4329,4.605170185988092,50,16,4,4
4330,1.7925100981863729e-06,50,17,0,1
4331,1.4432355666740837e-06,50,17,0,2
4332,1.3706011205080748e-06,50,17,0,3
4333,1.1057889501842055e-06,50,17,0,4
4334,0.0003066377742963408,50,17,1,1
4335,0.00024684041295119225,50,17,1,2
4336,0.00023422685183555753,50,17,1,3
4337,0.00018943546865557437,50,17,1,4
4338,0.05478759336134707,50,17,2,1
4339,0.04443588968084228,50,17,2,2
4340,0.04176632430857709,50,17,2,3
4341,0.034821678865129435,50,17,2,4
4342,4.6053876122640345,50,17,3,1
4343,4.605177128605036,50,17,3,2
4344,4.600484475571645,50,17,3,3
4345,4.585224232597274,50,17,3,4
4346,4.60517018598809,50,17,4,1
4347,4.605170185988092,50,17,4,2
4348,4.605170185988094,50,17,4,3
4349,4.605170185988092,50,17,4,4
4350,1.7427503892081253e-06,50,18,0,1
4351,1.4642997063704644e-06,50,18,0,2
4352,1.3185187398012665e-06,50,18,0,3
4353,1.0380744726035118e-06,50,18,0,4
4354,0.00030171159365598166,50,18,1,1
4355,0.00025331246795698426,50,18,1,2
4356,0.00022826448278237543,50,18,1,3
4357,0.00017966816582326572,50,18,1,4
4358,0.053213522853430284,50,18,2,1
4359,0.0445120353032578,50,18,2,2
4360,0.04052019658344208,50,18,2,3
4361,0.03199782963761599,50,18,2,4
4362,4.600703257179838,50,18,3,1
4363,4.600943417060789,50,18,3,2
4364,4.595593535213177,50,18,3,3
4365,4.577006811812017,50,18,3,4
4366,4.605170185988093,50,18,4,1
4367,4.605170185988092,50,18,4,2
4368,4.605170185988094,50,18,4,3
4369,4.605170185988092,50,18,4,4
4370,1.904826448975716e-06,50,19,0,1
4371,1.6754757389964015e-06,50,19,0,2
4372,1.367757792830604e-06,50,19,0,3
4373,1.2714201123031899e-06,50,19,0,4
4374,0.0003437440962850216,50,19,1,1
4375,0.00030240279462877967,50,19,1,2
4376,0.0002469276312530855,50,19,1,3
4377,0.0002294892676948379,50,19,1,4
4378,0.06303976445676829,50,19,2,1
4379,0.0558320776921138,50,19,2,2
4380,0.045968153069314094,50,19,2,3
4381,0.04230961725729809,50,19,2,4
4382,4.611267374384902,50,19,3,1
4383,4.610027756893094,50,19,3,2
4384,4.603010615306601,50,19,3,3
4385,4.581052454171893,50,19,3,4
4386,4.605170185988092,50,19,4,1
4387,4.6051701859880945,50,19,4,2
4388,4.60517018598809,50,19,4,3
4389,4.605170185988092,50,19,4,4
4390,1.3331987299206038e-06,50,20,0,1
4391,1.3010101689511777e-06,50,20,0,2
4392,1.1563447852441788e-06,50,20,0,3
4393,9.315350775196407e-07,50,20,0,4
4394,0.0002310605872231017,50,20,1,1
4395,0.00022526052389731932,50,20,1,2
4396,0.00020041528067718528,50,20,1,3
4397,0.00016160164264533705,50,20,1,4
4398,0.04154341700009187,50,20,2,1
4399,0.040100935873085206,50,20,2,2
4400,0.03616925215282871,50,20,2,3
4401,0.029544382242460365,50,20,2,4
4402,4.603315074052684,50,20,3,1
4403,4.601507441296711,50,20,3,2
4404,4.593571010973076,50,20,3,3
4405,4.573866578893217,50,20,3,4
4406,4.605170185988093,50,20,4,1
4407,4.605170185988094,50,20,4,2
4408,4.605170185988094,50,20,4,3
4409,4.605170185988092,50,20,4,4
4410,1.7574038272544223e-06,50,21,0,1
4411,1.5200123985939507e-06,50,21,0,2
4412,1.473184886927048e-06,50,21,0,3
4413,1.162086460837486e-06,50,21,0,4
4414,0.0002800554924215007,50,21,1,1
4415,0.00024242961907355864,50,21,1,2
4416,0.00023459976668278176,50,21,1,3
4417,0.00018542914047081638,50,21,1,4
4418,0.04682523536299803,50,21,2,1
4419,0.04116488746870707,50,21,2,2
4420,0.03918712762516602,50,21,2,3
4421,0.031745484382660116,50,21,2,4
4422,4.598737170001917,50,21,3,1
4423,4.598661425678323,50,21,3,2
4424,4.592851859970465,50,21,3,3
4425,4.575081410536883,50,21,3,4
4426,4.605170185988095,50,21,4,1
4427,4.605170185988094,50,21,4,2
4428,4.6051701859880945,50,21,4,3
4429,4.605170185988092,50,21,4,4
4430,1.6181419578500944e-06,50,22,0,1
4431,1.2588036197996866e-06,50,22,0,2
4432,1.1277614740470843e-06,50,22,0,3
4433,1.0258904543647418e-06,50,22,0,4
4434,0.0002745237830211675,50,22,1,1
4435,0.00021377140539860506,50,22,1,2
4436,0.0001915299184634192,50,22,1,3
4437,0.00017434175658248563,50,22,1,4
4438,0.05008493757018652,50,22,2,1
4439,0.039862984041378974,50,22,2,2
4440,0.03585465434801482,50,22,2,3
4441,0.0328170713231124,50,22,2,4
4442,4.605188713958625,50,22,3,1
4443,4.603904081745757,50,22,3,2
4444,4.600327461775397,50,22,3,3
4445,4.58533659789665,50,22,3,4
4446,4.605170185988092,50,22,4,1
4447,4.605170185988092,50,22,4,2
4448,4.605170185988088,50,22,4,3
4449,4.605170185988092,50,22,4,4
4450,1.6556213911569917e-06,50,23,0,1
4451,1.621292628782578e-06,50,23,0,2
4452,1.296452713274443e-06,50,23,0,3
4453,1.1186849793176634e-06,50,23,0,4
4454,0.0002923810651613984,50,23,1,1
4455,0.00028627735915522784,50,23,1,2
4456,0.00022902086062618482,50,23,1,3
4457,0.00019767857479013884,50,23,1,4
4458,0.054062310593844656,50,23,2,1
4459,0.052835202631986246,50,23,2,2
4460,0.04282701021810534,50,23,2,3
4461,0.03704599477148829,50,23,2,4
4462,4.607564877729707,50,23,3,1
4463,4.606828795345515,50,23,3,2
4464,4.602959450266307,50,23,3,3
4465,4.585362877528191,50,23,3,4
4466,4.605170185988093,50,23,4,1
4467,4.605170185988093,50,23,4,2
4468,4.605170185988094,50,23,4,3
4469,4.605170185988092,50,23,4,4
4470,1.3069750520733336e-06,50,24,0,1
4471,1.2434369033101356e-06,50,24,0,2
4472,1.1301117674097916e-06,50,24,0,3
4473,1.0165016597341037e-06,50,24,0,4
4474,0.00022600463439059748,50,24,1,1
4475,0.00021493817496972406,50,24,1,2
4476,0.00019538191681593708,50,24,1,3
4477,0.0001755181478308998,50,24,1,4
4478,0.04000605881205084,50,24,2,1
4479,0.03795342725749434,50,24,2,2
4480,0.034635959493299104,50,24,2,3
4481,0.030589392420997008,50,24,2,4
4482,4.600354720229766,50,24,3,1
4483,4.598117248379988,50,24,3,2
4484,4.59204566038987,50,24,3,3
4485,4.569692971823934,50,24,3,4
4486,4.605170185988093,50,24,4,1
4487,4.605170185988094,50,24,4,2
4488,4.605170185988095,50,24,4,3
4489,4.605170185988092,50,24,4,4
4490,1.9245602789763616e-06,50,25,0,1
4491,1.750507326987727e-06,50,25,0,2
4492,1.575103993380067e-06,50,25,0,3
4493,1.4608009726302384e-06,50,25,0,4
4494,0.00033384532685524354,50,25,1,1
4495,0.000303787387950033,50,25,1,2
4496,0.0002732550380216345,50,25,1,3
4497,0.00025323882548988763,50,25,1,4
4498,0.05742918953207026,50,25,2,1
4499,0.0527008839055858,50,25,2,2
4500,0.047344007797713805,50,25,2,3
4501,0.043102715327259844,50,25,2,4
4502,4.609404390424712,50,25,3,1
4503,4.606319524376359,50,25,3,2
4504,4.600466301584249,50,25,3,3
4505,4.572587365535573,50,25,3,4
4506,4.6051701859880945,50,25,4,1
4507,4.605170185988091,50,25,4,2
4508,4.605170185988088,50,25,4,3
4509,4.605170185988092,50,25,4,4
4510,1.5927066391169253e-06,50,26,0,1
4511,1.4803258822637666e-06,50,26,0,2
4512,1.3931456007837406e-06,50,26,0,3
4513,1.098238946006802e-06,50,26,0,4
4514,0.00029660330680375546,50,26,1,1
4515,0.0002753793270382915,50,26,1,2
4516,0.0002589211020796456,50,26,1,3
4517,0.0002044773889791074,50,26,1,4
4518,0.05734264662054235,50,26,2,1
4519,0.052695567409062984,50,26,2,2
4520,0.04900757755246573,50,26,2,3
4521,0.03969829418638504,50,26,2,4
4522,4.610324038462088,50,26,3,1
4523,4.60747521376324,50,26,3,2
4524,4.6025458376284005,50,26,3,3
4525,4.588454763925783,50,26,3,4
4526,4.605170185988092,50,26,4,1
4527,4.605170185988091,50,26,4,2
4528,4.60517018598809,50,26,4,3
4529,4.605170185988092,50,26,4,4
4530,1.5022580585194456e-06,50,27,0,1
4531,1.3030679465800277e-06,50,27,0,2
4532,1.0694937735561405e-06,50,27,0,3
4533,1.0737557056827995e-06,50,27,0,4
4534,0.0002802381391040845,50,27,1,1
4535,0.000243180415961039,50,27,1,2
4536,0.00019960470886060122,50,27,1,3
4537,0.0002000664658288187,50,27,1,4
4538,0.05127763833244704,50,27,2,1
4539,0.04489223131156394,50,27,2,2
4540,0.03715445328979402,50,27,2,3
4541,0.03622908669527547,50,27,2,4
4542,4.60815922639848,50,27,3,1
4543,4.608885289313483,50,27,3,2
4544,4.602017726211732,50,27,3,3
4545,4.566890763189676,50,27,3,4
4546,4.605170185988089,50,27,4,1
4547,4.605170185988091,50,27,4,2
4548,4.60517018598809,50,27,4,3
4549,4.605170185988092,50,27,4,4
4550,1.8025505968619071e-06,50,28,0,1
4551,1.4455854014730485e-06,50,28,0,2
4552,1.3341589130549947e-06,50,28,0,3
4553,1.1663632886182995e-06,50,28,0,4
4554,0.0003196855611407451,50,28,1,1
4555,0.00025624152815403867,50,28,1,2
4556,0.00023644382671693387,50,28,1,3
4557,0.0002065874657946054,50,28,1,4
4558,0.057409236920358535,50,28,2,1
4559,0.046104739664097484,50,28,2,2
4560,0.04255147888038713,50,28,2,3
4561,0.03684383267374525,50,28,2,4
4562,4.604984858275617,50,28,3,1
4563,4.60388487955762,50,28,3,2
4564,4.600801009493926,50,28,3,3
4565,4.582704264585477,50,28,3,4
4566,4.605170185988092,50,28,4,1
4567,4.60517018598809,50,28,4,2
4568,4.605170185988092,50,28,4,3
4569,4.605170185988092,50,28,4,4
4570,1.7257667743672545e-06,50,29,0,1
4571,1.451696814279424e-06,50,29,0,2
4572,1.389158853906669e-06,50,29,0,3
4573,1.14667534489854e-06,50,29,0,4
4574,0.00029947195782231706,50,29,1,1
4575,0.00025186408713131353,50,29,1,2
4576,0.00024079201889641577,50,29,1,3
4577,0.000199201545752814,50,29,1,4
4578,0.054431425181091356,50,29,2,1
4579,0.0460017249005115,50,29,2,2
4580,0.043487041391970245,50,29,2,3
4581,0.03699601242246864,50,29,2,4
4582,4.605838158399791,50,29,3,1
4583,4.603802654606895,50,29,3,2
4584,4.600146525316187,50,29,3,3
4585,4.5859697296921045,50,29,3,4
4586,4.605170185988092,50,29,4,1
4587,4.605170185988091,50,29,4,2
4588,4.605170185988092,50,29,4,3
4589,4.605170185988092,50,29,4,4
4590,1.7022398169294628e-06,50,30,0,1
4591,1.575304523028509e-06,50,30,0,2
4592,1.3264910253898976e-06,50,30,0,3
4593,1.083271307322775e-06,50,30,0,4
4594,0.00031259015443822064,50,30,1,1
4595,0.0002888648699334029,50,30,1,2
4596,0.00024406988265622542,50,30,1,3
4597,0.00019945728029036047,50,30,1,4
4598,0.06214582296434822,50,30,2,1
4599,0.056696756079024274,50,30,2,2
4600,0.05006302465965854,50,30,2,3
4601,0.04151743534813157,50,30,2,4
4602,4.608246293491914,50,30,3,1
4603,4.606825272961218,50,30,3,2
4604,4.6036620018241114,50,30,3,3
4605,4.595281090253627,50,30,3,4
4606,4.605170185988089,50,30,4,1
4607,4.605170185988092,50,30,4,2
4608,4.605170185988093,50,30,4,3
4609,4.605170185988092,50,30,4,4
4610,1.7187840474983118e-06,50,31,0,1
4611,1.5384125937947801e-06,50,31,0,2
4612,1.525920860383223e-06,50,31,0,3
4613,1.0941271053610535e-06,50,31,0,4
4614,0.00027865307705252085,50,31,1,1
4615,0.0002495319114394143,50,31,1,2
4616,0.00024765141304736865,50,31,1,3
4617,0.000177685135300365,50,31,1,4
4618,0.04715272283496248,50,31,2,1
4619,0.04267857831308236,50,31,2,2
4620,0.042516974400886504,50,31,2,3
4621,0.03103233638150904,50,31,2,4
4622,4.596090404398241,50,31,3,1
4623,4.59836717747486,50,31,3,2
4624,4.591173986599045,50,31,3,3
4625,4.579441079138768,50,31,3,4
4626,4.605170185988089,50,31,4,1
4627,4.60517018598809,50,31,4,2
4628,4.605170185988092,50,31,4,3
4629,4.605170185988092,50,31,4,4
4630,1.5785955492786385e-06,50,32,0,1
4631,1.462436570988379e-06,50,32,0,2
4632,1.3465136201040728e-06,50,32,0,3
4633,1.1556187722305822e-06,50,32,0,4
4634,0.0002534451947033278,50,32,1,1
4635,0.00023486772824383995,50,32,1,2
4636,0.00021635747435997527,50,32,1,3
4637,0.00018561802442995656,50,32,1,4
4638,0.043365845460931474,50,32,2,1
4639,0.040453832956531946,50,32,2,2
4640,0.037559482576726776,50,32,2,3
4641,0.0320880029452848,50,32,2,4
4642,4.600052955240948,50,32,3,1
4643,4.600638301100866,50,32,3,2
4644,4.591202528747599,50,32,3,3
4645,4.577049908398232,50,32,3,4
4646,4.605170185988091,50,32,4,1
4647,4.605170185988091,50,32,4,2
4648,4.605170185988093,50,32,4,3
4649,4.605170185988092,50,32,4,4
4650,1.8598994202256858e-06,50,33,0,1
4651,1.6985781746137185e-06,50,33,0,2
4652,1.5731425415041467e-06,50,33,0,3
4653,1.4004834891778728e-06,50,33,0,4
4654,0.0003268276621664068,50,33,1,1
4655,0.0002983701277584766,50,33,1,2
4656,0.0002762628430131933,50,33,1,3
4657,0.00024572989133364587,50,33,1,4
4658,0.05767384131032764,50,33,2,1
4659,0.052574981051026426,50,33,2,2
4660,0.04860561485110168,50,33,2,3
4661,0.042555483046789355,50,33,2,4
4662,4.607826475180988,50,33,3,1
4663,4.604667764020791,50,33,3,2
4664,4.60193482122687,50,33,3,3
4665,4.57889365840947,50,33,3,4
4666,4.605170185988093,50,33,4,1
4667,4.605170185988094,50,33,4,2
4668,4.60517018598809,50,33,4,3
4669,4.605170185988092,50,33,4,4
4670,1.9692109567356897e-06,50,34,0,1
4671,1.7119579935123697e-06,50,34,0,2
4672,1.6538372642274646e-06,50,34,0,3
4673,1.2300931304665141e-06,50,34,0,4
4674,0.0003175534952998063,50,34,1,1
4675,0.0002762038047232629,50,34,1,2
4676,0.0002665844229988376,50,34,1,3
4677,0.00019866898850029457,50,34,1,4
4678,0.05389573275419673,50,34,2,1
4679,0.0473399601963245,50,34,2,2
4680,0.045261777317060825,50,34,2,3
4681,0.03461560028335953,50,34,2,4
4682,4.602585003899189,50,34,3,1
4683,4.601641660108474,50,34,3,2
4684,4.5948540979054044,50,34,3,3
4685,4.580190392492071,50,34,3,4
4686,4.605170185988093,50,34,4,1
4687,4.605170185988092,50,34,4,2
4688,4.605170185988092,50,34,4,3
4689,4.605170185988092,50,34,4,4
4690,1.614606269212393e-06,50,35,0,1
4691,1.3834556032918388e-06,50,35,0,2
4692,1.2088610595803462e-06,50,35,0,3
4693,1.1618627286935634e-06,50,35,0,4
4694,0.0002970016343893933,50,35,1,1
4695,0.00025474456856989375,50,35,1,2
4696,0.00022269210641565063,50,35,1,3
4697,0.00021370657895936063,50,35,1,4
4698,0.05512976922337573,50,35,2,1
4699,0.048086822271321925,50,35,2,2
4700,0.042454393291953094,50,35,2,3
4701,0.03984280759389325,50,35,2,4
4702,4.608508024731537,50,35,3,1
4703,4.606934524686732,50,35,3,2
4704,4.603423752097289,50,35,3,3
4705,4.584585690859814,50,35,3,4
4706,4.605170185988094,50,35,4,1
4707,4.6051701859880945,50,35,4,2
4708,4.605170185988089,50,35,4,3
4709,4.605170185988092,50,35,4,4
4710,1.5885106605453836e-06,50,36,0,1
4711,1.3421240231473175e-06,50,36,0,2
4712,1.2807671824141553e-06,50,36,0,3
4713,1.0149106444146128e-06,50,36,0,4
4714,0.000268530851960741,50,36,1,1
4715,0.0002270591503339206,50,36,1,2
4716,0.00021653510175496243,50,36,1,3
4717,0.00017185498733685023,50,36,1,4
4718,0.04804687943375177,50,36,2,1
4719,0.04132700072400604,50,36,2,2
4720,0.03909361831172264,50,36,2,3
4721,0.03173074838649992,50,36,2,4
4722,4.6046203314322405,50,36,3,1
4723,4.60555563679479,50,36,3,2
4724,4.6002998377406294,50,36,3,3
4725,4.586266879714638,50,36,3,4
4726,4.605170185988091,50,36,4,1
4727,4.605170185988093,50,36,4,2
4728,4.605170185988092,50,36,4,3
4729,4.605170185988092,50,36,4,4
4730,1.7780072688045045e-06,50,37,0,1
4731,1.5582511456863068e-06,50,37,0,2
4732,1.5055798635935091e-06,50,37,0,3
4733,1.333740877740297e-06,50,37,0,4
4734,0.0003127651893164024,50,37,1,1
4735,0.00027419985325499024,50,37,1,2
4736,0.0002651351809030006,50,37,1,3
4737,0.0002348027340346448,50,37,1,4
4738,0.05721494671149192,50,37,2,1
4739,0.05064563275872187,50,37,2,2
4740,0.049327490424374815,50,37,2,3
4741,0.04340284687813689,50,37,2,4
4742,4.608263067606655,50,37,3,1
4743,4.606108298765352,50,37,3,2
4744,4.601384382453577,50,37,3,3
4745,4.589431766694723,50,37,3,4
4746,4.60517018598809,50,37,4,1
4747,4.605170185988094,50,37,4,2
4748,4.60517018598809,50,37,4,3
4749,4.605170185988092,50,37,4,4
4750,2.0428879223266527e-06,50,38,0,1
4751,1.8150709591713277e-06,50,38,0,2
4752,1.5743409591123525e-06,50,38,0,3
4753,1.3135876235637056e-06,50,38,0,4
4754,0.00032092393156497867,50,38,1,1
4755,0.00028542117518873256,50,38,1,2
4756,0.00024765502517445914,50,38,1,3
4757,0.00020699765027032413,50,38,1,4
4758,0.05408667613955681,50,38,2,1
4759,0.048877085981492596,50,38,2,2
4760,0.04279896432690629,50,38,2,3
4761,0.036489203418685,50,38,2,4
4762,4.6045861476376855,50,38,3,1
4763,4.6046344875889424,50,38,3,2
4764,4.6018400409749995,50,38,3,3
4765,4.587414937198951,50,38,3,4
4766,4.605170185988091,50,38,4,1
4767,4.605170185988091,50,38,4,2
4768,4.6051701859880945,50,38,4,3
4769,4.605170185988092,50,38,4,4
4770,1.7261810499463737e-06,50,39,0,1
4771,1.5400185304839664e-06,50,39,0,2
4772,1.3701338916413675e-06,50,39,0,3
4773,1.0233082070598698e-06,50,39,0,4
4774,0.0002744265113040767,50,39,1,1
4775,0.00024467884930666484,50,39,1,2
4776,0.00021789053691275567,50,39,1,3
4777,0.00016288454650670303,50,39,1,4
4778,0.04627567143501915,50,39,2,1
4779,0.04117520208195215,50,39,2,2
4780,0.037204602887629855,50,39,2,3
4781,0.028290333130756018,50,39,2,4
4782,4.598846394337128,50,39,3,1
4783,4.599480931134388,50,39,3,2
4784,4.588465824898315,50,39,3,3
4785,4.578132064056291,50,39,3,4
4786,4.605170185988092,50,39,4,1
4787,4.605170185988094,50,39,4,2
4788,4.605170185988093,50,39,4,3
4789,4.605170185988092,50,39,4,4
4790,2.0237047346771675e-06,50,40,0,1
4791,2.105159311240057e-06,50,40,0,2
4792,1.726199642011761e-06,50,40,0,3
4793,1.3651083063948022e-06,50,40,0,4
4794,0.0003651359824955111,50,40,1,1
4795,0.00037974427740526673,50,40,1,2
4796,0.000311387287631075,50,40,1,3
4797,0.0002465113795073748,50,40,1,4
4798,0.06700966500474514,50,40,2,1
4799,0.0694126487589672,50,40,2,2
4800,0.05733966319946536,50,40,2,3
4801,0.04598945332554383,50,40,2,4
4802,4.607863652268549,50,40,3,1
4803,4.607340953939889,50,40,3,2
4804,4.604232117877391,50,40,3,3
4805,4.5942665057415395,50,40,3,4
4806,4.60517018598809,50,40,4,1
4807,4.605170185988091,50,40,4,2
4808,4.605170185988088,50,40,4,3
4809,4.605170185988092,50,40,4,4
4810,1.7203834186546585e-06,50,41,0,1
4811,1.5196330054798035e-06,50,41,0,2
4812,1.4667416870298156e-06,50,41,0,3
4813,1.2529030470886937e-06,50,41,0,4
4814,0.00028926244756839053,50,41,1,1
4815,0.0002553437010721568,50,41,1,2
4816,0.00024628907621463553,50,41,1,3
4817,0.00021065009161791437,50,41,1,4
4818,0.050488081270508293,50,41,2,1
4819,0.0444654705372695,50,41,2,2
4820,0.042616803368621094,50,41,2,3
4821,0.036888320044862866,50,41,2,4
4822,4.604351875154014,50,41,3,1
4823,4.603368888267909,50,41,3,2
4824,4.59963625845357,50,41,3,3
4825,4.579415937487722,50,41,3,4
4826,4.605170185988093,50,41,4,1
4827,4.605170185988094,50,41,4,2
4828,4.605170185988093,50,41,4,3
4829,4.605170185988092,50,41,4,4
4830,1.6432114465295133e-06,50,42,0,1
4831,1.5846502536276397e-06,50,42,0,2
4832,1.3697696080658406e-06,50,42,0,3
4833,1.172956983097606e-06,50,42,0,4
4834,0.0002635511974234256,50,42,1,1
4835,0.00025398859759628856,50,42,1,2
4836,0.0002199677788868315,50,42,1,3
4837,0.00018833696126918653,50,42,1,4
4838,0.04445750308171505,50,42,2,1
4839,0.04258905292157623,50,42,2,2
4840,0.037895031716174435,50,42,2,3
4841,0.032366978807615965,50,42,2,4
4842,4.600652657894331,50,42,3,1
4843,4.6001604568945345,50,42,3,2
4844,4.591148977973088,50,42,3,3
4845,4.574567740208484,50,42,3,4
4846,4.605170185988093,50,42,4,1
4847,4.605170185988093,50,42,4,2
4848,4.605170185988091,50,42,4,3
4849,4.605170185988092,50,42,4,4
4850,1.6984463067706845e-06,50,43,0,1
4851,1.4811638254924597e-06,50,43,0,2
4852,1.342489970766747e-06,50,43,0,3
4853,1.1965078376974247e-06,50,43,0,4
4854,0.00029574685836786935,50,43,1,1
4855,0.0002580171153045985,50,43,1,2
4856,0.00023373892639707433,50,43,1,3
4857,0.00020852093313106224,50,43,1,4
4858,0.05453383107784541,50,43,2,1
4859,0.04808073178171369,50,43,2,2
4860,0.043454895151122226,50,43,2,3
4861,0.03911277999123186,50,43,2,4
4862,4.6070435833766945,50,43,3,1
4863,4.605524986623194,50,43,3,2
4864,4.603536712707699,50,43,3,3
4865,4.5874708202710375,50,43,3,4
4866,4.605170185988089,50,43,4,1
4867,4.605170185988091,50,43,4,2
4868,4.605170185988089,50,43,4,3
4869,4.605170185988092,50,43,4,4
4870,1.5839639815815043e-06,50,44,0,1
4871,1.6546172184883634e-06,50,44,0,2
4872,1.4110936685310382e-06,50,44,0,3
4873,1.1581302512553293e-06,50,44,0,4
4874,0.0002658086182934505,50,44,1,1
4875,0.0002774340474433687,50,44,1,2
4876,0.00023650629219302416,50,44,1,3
4877,0.00019429420605465708,50,44,1,4
4878,0.04604980921891709,50,44,2,1
4879,0.04756177992838623,50,44,2,2
4880,0.04060452275406568,50,44,2,3
4881,0.03369205515966289,50,44,2,4
4882,4.6027422059620555,50,44,3,1
4883,4.601837883354802,50,44,3,2
4884,4.594880635670976,50,44,3,3
4885,4.576400674833542,50,44,3,4
4886,4.605170185988091,50,44,4,1
4887,4.605170185988092,50,44,4,2
4888,4.605170185988092,50,44,4,3
4889,4.605170185988092,50,44,4,4
4890,2.0839070088082834e-06,50,45,0,1
4891,1.654389777720755e-06,50,45,0,2
4892,1.5654070928058927e-06,50,45,0,3
4893,1.3722257161674634e-06,50,45,0,4
4894,0.00034192822272190865,50,45,1,1
4895,0.00027169472280674095,50,45,1,2
4896,0.00025661695988059285,50,45,1,3
4897,0.0002253690142293152,50,45,1,4
4898,0.05885138864422583,50,45,2,1
4899,0.04766084479817214,50,45,2,2
4900,0.044195304200907295,50,45,2,3
4901,0.03943338042151456,50,45,2,4
4902,4.607011845394237,50,45,3,1
4903,4.606780173343359,50,45,3,2
4904,4.601399506930986,50,45,3,3
4905,4.580621061002,50,45,3,4
4906,4.6051701859880945,50,45,4,1
4907,4.605170185988092,50,45,4,2
4908,4.605170185988093,50,45,4,3
4909,4.605170185988092,50,45,4,4
4910,1.5347489319625374e-06,50,46,0,1
4911,1.3979160152846615e-06,50,46,0,2
4912,1.368106302489236e-06,50,46,0,3
4913,1.1343133783370263e-06,50,46,0,4
4914,0.0002746334632630562,50,46,1,1
4915,0.00025002291714577157,50,46,1,2
4916,0.00024475578965103134,50,46,1,3
4917,0.00020300849119703201,50,46,1,4
4918,0.05010853564519885,50,46,2,1
4919,0.045486669532689775,50,46,2,2
4920,0.04458251105154122,50,46,2,3
4921,0.03712731834951466,50,46,2,4
4922,4.609283116870853,50,46,3,1
4923,4.604508482378964,50,46,3,2
4924,4.595329795124511,50,46,3,3
4925,4.5720538654284395,50,46,3,4
4926,4.605170185988093,50,46,4,1
4927,4.6051701859880945,50,46,4,2
4928,4.605170185988094,50,46,4,3
4929,4.605170185988092,50,46,4,4
4930,1.6322425527917628e-06,50,47,0,1
4931,1.4397179026320872e-06,50,47,0,2
4932,1.4385006498404684e-06,50,47,0,3
4933,1.1115473448342073e-06,50,47,0,4
4934,0.00028867753710876826,50,47,1,1
4935,0.0002545899280537514,50,47,1,2
4936,0.00025402138593685203,50,47,1,3
4937,0.0001968068438449322,50,47,1,4
4938,0.052417861247647274,50,47,2,1
4939,0.0463430279328849,50,47,2,2
4940,0.04542586342579297,50,47,2,3
4941,0.03637794114248116,50,47,2,4
4942,4.607429153229585,50,47,3,1
4943,4.605689223593136,50,47,3,2
4944,4.5978243285313605,50,47,3,3
4945,4.575261886024888,50,47,3,4
4946,4.605170185988094,50,47,4,1
4947,4.6051701859880945,50,47,4,2
4948,4.605170185988095,50,47,4,3
4949,4.605170185988092,50,47,4,4
4950,1.2637250770344832e-06,50,48,0,1
4951,1.1793501886736557e-06,50,48,0,2
4952,1.0325414984621584e-06,50,48,0,3
4953,9.438385184523668e-07,50,48,0,4
4954,0.00023935511693031625,50,48,1,1
4955,0.00022351298323339264,50,48,1,2
4956,0.00019556859224149903,50,48,1,3
4957,0.00017858752176014292,50,48,1,4
4958,0.045520370108624204,50,48,2,1
4959,0.042891804878219614,50,48,2,2
4960,0.03739714711027639,50,48,2,3
4961,0.03368999885590629,50,48,2,4
4962,4.607345930264251,50,48,3,1
4963,4.605855506224191,50,48,3,2
4964,4.5989523170240805,50,48,3,3
4965,4.569012312310489,50,48,3,4
4966,4.605170185988091,50,48,4,1
4967,4.605170185988093,50,48,4,2
4968,4.605170185988094,50,48,4,3
